날짜,시도지역코드,발생건수(건)
20170414,26,47824
20170414,27,32480
20170414,28,36687
20170414,29,20949
20170414,30,20491
20170414,31,16276
20170414,41,159254
20170414,42,17148
20170414,43,19247
20170414,44,29295
20170414,45,25809
20170414,46,24893
20170414,47,31869
20170414,48,44007
20170414,49,8164
20170414,99,652045
20170415,11,100251
20170415,26,39140
20170415,27,28047
20170415,28,32048
20170415,29,18492
20170415,30,17453
20170415,31,13672
20170415,41,142226
20170415,42,13390
20170415,43,16084
20170415,44,24176
20170415,45,19536
20170415,46,20754
20170415,47,25409
20170415,48,36621
20170415,49,6554
20170415,99,553996
20170416,11,13487
20170416,26,6086
20170416,27,3676
20170416,28,6733
20170416,29,3701
20170416,30,4836
20170416,31,3050
20170416,41,30478
20170416,42,2645
20170416,43,4477
20170416,44,6026
20170416,45,4261
20170416,46,5433
20170416,47,4497
20170416,48,5611
20170416,49,2056
20170416,99,107087
20170417,11,146171
20170417,26,51773
20170417,27,37984
20170417,28,45356
20170417,29,25684
20170417,30,24723
20170417,31,18109
20170417,41,201780
20170417,42,20612
20170417,43,23145
20170417,44,35956
20170417,45,31247
20170417,46,30155
20170417,47,38285
20170417,48,50974
20170417,49,9416
20170417,99,791542
20170418,11,97647
20170418,26,40521
20170418,27,27014
20170418,28,30519
20170418,29,17901
20170418,30,17261
20170418,31,14002
20170418,41,134585
20170418,42,14365
20170418,43,16705
20170418,44,24980
20170418,45,21598
20170418,46,21480
20170418,47,27477
20170418,48,37333
20170418,49,7134
20170418,99,550637
20170419,11,99880
20170419,26,39212
20170419,27,27007
20170419,28,31318
20170419,29,17099
20170419,30,17372
20170419,31,13783
20170419,41,136906
20170419,42,13996
20170419,43,16500
20170419,44,24365
20170419,45,20410
20170419,46,20798
20170419,47,26617
20170419,48,36261
20170419,49,6560
20170419,99,548221
20170420,11,105246
20170420,26,41639
20170420,27,27587
20170420,28,33522
20170420,29,18167
20170420,30,18064
20170420,31,14139
20170420,41,145938
20170420,42,14409
20170420,43,17394
20170420,44,26270
20170420,45,21848
20170420,46,22389
20170420,47,27703
20170420,48,38654
20170420,49,7491
20170420,99,580585
20170421,11,114471
20170421,26,45175
20170421,27,30224
20170421,28,34822
20170421,29,18881
20170421,30,18928
20170421,31,15406
20170421,41,153641
20170421,42,15951
20170421,43,18173
20170421,44,26930
20170421,45,23417
20170421,46,22825
20170421,47,30130
20170421,48,41648
20170421,49,7548
20170421,99,618318
20170422,11,96788
20170422,26,38124
20170422,27,27771
20170422,28,31102
20170422,29,17272
20170422,30,17418
20170422,31,13651
20170422,41,136981
20170422,42,12825
20170422,43,15526
20170422,44,23475
20170422,45,18636
20170422,46,19235
20170422,47,24928
20170422,48,35561
20170422,49,6086
20170422,99,535501
20170423,11,13094
20170423,26,5301
20170423,27,3539
20170423,28,5886
20170423,29,3765
20170423,30,5047
20170423,31,2817
20170423,41,30824
20170423,42,2569
20170423,43,4544
20170423,44,6534
20170423,45,4143
20170423,46,5655
20170423,47,4157
20170423,48,4971
20170423,49,2119
20170423,99,105000
20170424,11,162608
20170424,26,59429
20170424,27,41828
20170424,28,49602
20170424,29,26349
20170424,30,27112
20170424,31,20612
20170424,41,221733
20170424,42,22178
20170424,43,26108
20170424,44,39444
20170424,45,32342
20170424,46,30419
20170424,47,40835
20170424,48,55769
20170424,49,10106
20170424,99,866655
20170425,11,110143
20170425,26,40950
20170425,27,28839
20170425,28,33245
20170425,29,18364
20170425,30,19258
20170425,31,14449
20170425,41,152986
20170425,42,16241
20170425,43,18991
20170425,44,27398
20170425,45,22274
20170425,46,22029
20170425,47,29198
20170425,48,37918
20170425,49,7744
20170425,99,600163
20170426,11,104861
20170426,26,36329
20170426,27,26355
20170426,28,32072
20170426,29,16484
20170426,30,17891
20170426,31,13324
20170426,41,142636
20170426,42,14691
20170426,43,17095
20170426,44,25418
20170426,45,20737
20170426,46,20457
20170426,47,26840
20170426,48,33888
20170426,49,6962
20170426,99,556156
20170427,11,113188
20170427,26,39540
20170427,27,28445
20170427,28,34380
20170427,29,18107
20170427,30,19400
20170427,31,13941
20170427,41,156102
20170427,42,14995
20170427,43,18310
20170427,44,27361
20170427,45,22251
20170427,46,21588
20170427,47,27873
20170427,48,36515
20170427,49,6983
20170427,99,599094
20170428,11,126875
20170428,26,44699
20170428,27,31752
20170428,28,37275
20170428,29,19273
20170428,30,20903
20170428,31,15277
20170428,41,169385
20170428,42,17449
20170428,43,19867
20170428,44,29600
20170428,45,24660
20170428,46,23426
20170428,47,31278
20170428,48,40767
20170428,49,8028
20170428,99,660665
20170429,11,103328
20170429,26,37638
20170429,27,28394
20170429,28,32317
20170429,29,17118
20170429,30,18651
20170429,31,14360
20170429,41,145008
20170429,42,13338
20170429,43,16500
20170429,44,24707
20170429,45,18791
20170429,46,19760
20170429,47,25807
20170429,48,35041
20170429,49,6424
20170429,99,557316
20170430,11,13521
20170430,26,6199
20170430,27,3756
20170430,28,6716
20170430,29,3507
20170430,30,4618
20170430,31,3055
20170430,41,30771
20170430,42,2588
20170430,43,4538
20170430,44,6198
20170430,45,4135
20170430,46,5493
20170430,47,4230
20170430,48,5633
20170430,49,1874
20170430,99,106855
20170501,11,139318
20170501,26,54575
20170501,27,39719
20170501,28,43960
20170501,29,23422
20170501,30,25157
20170501,31,18987
20170501,41,200282
20170501,42,19084
20170501,43,22991
20170501,44,36418
20170501,45,29919
20170501,46,27780
20170501,47,38351
20170501,48,50813
20170501,49,9275
20170501,99,780365
20170502,11,129403
20170502,26,50620
20170502,27,32022
20170502,28,38429
20170502,29,19866
20170502,30,20554
20170502,31,17222
20170502,41,176039
20170502,42,17966
20170502,43,19865
20170502,44,30580
20170502,45,24766
20170502,46,25253
20170502,47,32615
20170502,48,46496
20170502,49,9287
20170502,99,691201
20170503,11,18015
20170503,26,10359
20170503,27,8483
20170503,28,8919
20170503,29,5377
20170503,30,6209
20170503,31,4727
20170503,41,39301
20170503,42,3330
20170503,43,5711
20170503,44,8882
20170503,45,6023
20170503,46,7595
20170503,47,8414
20170503,48,9933
20170503,49,2796
20170503,99,154113
20170504,11,144861
20170504,26,55470
20170504,27,37112
20170504,28,45257
20170504,29,22733
20170504,30,23362
20170504,31,19170
20170504,41,198013
20170504,42,19946
20170504,43,22772
20170504,44,34939
20170504,45,28703
20170504,46,27726
20170504,47,36558
20170504,48,50405
20170504,49,8652
20170504,99,775914
20170505,11,13573
20170505,26,7603
20170505,27,6071
20170505,28,6463
20170505,29,4130
20170505,30,5080
20170505,31,3716
20170505,41,29521
20170505,42,2934
20170505,43,4683
20170505,44,6869
20170505,45,4467
20170505,46,5893
20170505,47,6165
20170505,48,7997
20170505,49,2250
20170505,99,117456
20170506,11,90196
20170506,26,33988
20170506,27,23782
20170506,28,29559
20170506,29,14949
20170506,30,15515
20170506,31,11783
20170506,41,127146
20170506,42,11036
20170506,43,14100
20170506,44,21637
20170506,45,16447
20170506,46,17024
20170506,47,21094
20170506,48,30766
20170506,49,5539
20170506,99,484695
20170507,11,13362
20170507,26,5713
20170507,27,3463
20170507,28,6697
20170507,29,3184
20170507,30,4663
20170507,31,2908
20170507,41,30103
20170507,42,2631
20170507,43,4343
20170507,44,5832
20170507,45,3848
20170507,46,5009
20170507,47,4161
20170507,48,5130
20170507,49,1905
20170507,99,102980
20170508,11,149901
20170508,26,58123
20170508,27,38352
20170508,28,46955
20170508,29,22250
20170508,30,24025
20170508,31,19672
20170508,41,203420
20170508,42,21818
20170508,43,23047
20170508,44,36664
20170508,45,30848
20170508,46,28945
20170508,47,38865
20170508,48,52440
20170508,49,10488
20170508,99,806046
20170509,11,55736
20170509,26,23209
20170509,27,17297
20170509,28,20394
20170509,29,10382
20170509,30,11893
20170509,31,8950
20170509,41,88724
20170509,42,8939
20170509,43,11407
20170509,44,17245
20170509,45,12864
20170509,46,14801
20170509,47,15954
20170509,48,21374
20170509,49,4624
20170509,99,343877
20170510,11,98049
20170510,26,39075
20170510,27,25478
20170510,28,31191
20170510,29,15401
20170510,30,16355
20170510,31,13200
20170510,41,133237
20170510,42,14252
20170510,43,15814
20170510,44,23817
20170510,45,20684
20170510,46,20756
20170510,47,25931
20170510,48,34271
20170510,49,7532
20170510,99,535194
20170511,11,85055
20170511,26,33987
20170511,27,22316
20170511,28,28330
20170511,29,13813
20170511,30,14894
20170511,31,11673
20170511,41,119284
20170511,42,12258
20170511,43,13656
20170511,44,21810
20170511,45,17821
20170511,46,17708
20170511,47,22115
20170511,48,30087
20170511,49,6352
20170511,99,471281
20170512,11,89068
20170512,26,32222
20170512,27,22791
20170512,28,28670
20170512,29,13690
20170512,30,14857
20170512,31,11291
20170512,41,120286
20170512,42,12929
20170512,43,14124
20170512,44,21526
20170512,45,18633
20170512,46,17995
20170512,47,23265
20170512,48,29594
20170512,49,6451
20170512,99,477499
20170513,11,72509
20170513,26,28798
20170513,27,19326
20170513,28,24638
20170513,29,12161
20170513,30,12917
20170513,31,10283
20170513,41,105296
20170513,42,9908
20170513,43,11496
20170513,44,17948
20170513,45,14012
20170513,46,14252
20170513,47,18167
20170513,48,25912
20170513,49,4917
20170513,99,402629
20170514,11,9614
20170514,26,4231
20170514,27,2824
20170514,28,4624
20170514,29,2798
20170514,30,3769
20170514,31,2395
20170514,41,23349
20170514,42,1835
20170514,43,3625
20170514,44,4994
20170514,45,3318
20170514,46,4184
20170514,47,3528
20170514,48,3938
20170514,49,1830
20170514,99,80880
20170515,11,116331
20170515,26,48116
20170515,27,32082
20170515,28,37840
20170515,29,19236
20170515,30,19937
20170515,31,16453
20170515,41,160859
20170515,42,16978
20170515,43,19163
20170515,44,30171
20170515,45,25929
20170515,46,25494
20170515,47,32858
20170515,48,43664
20170515,49,8934
20170515,99,654199
20170516,11,78970
20170516,26,33595
20170516,27,21938
20170516,28,26064
20170516,29,13678
20170516,30,14256
20170516,31,11458
20170516,41,112152
20170516,42,11802
20170516,43,13463
20170516,44,21020
20170516,45,17446
20170516,46,18085
20170516,47,22068
20170516,48,30205
20170516,49,6934
20170516,99,453241
20170517,11,76392
20170517,26,31786
20170517,27,20488
20170517,28,24797
20170517,29,12910
20170517,30,13725
20170517,31,11107
20170517,41,107224
20170517,42,10731
20170517,43,12690
20170517,44,19403
20170517,45,16590
20170517,46,17346
20170517,47,20563
20170517,48,28308
20170517,49,6325
20170517,99,430480
20170518,11,79801
20170518,26,32146
20170518,27,21052
20170518,28,26012
20170518,29,13150
20170518,30,14399
20170518,31,11033
20170518,41,113450
20170518,42,11253
20170518,43,13169
20170518,44,20716
20170518,45,17231
20170518,46,17560
20170518,47,20991
20170518,48,28600
20170518,49,6435
20170518,99,447117
20170519,11,88402
20170519,26,34532
20170519,27,22430
20170519,28,28510
20170519,29,14079
20170519,30,14979
20170519,31,11567
20170519,41,120606
20170519,42,12367
20170519,43,14297
20170519,44,21822
20170519,45,18641
20170519,46,18063
20170519,47,23040
20170519,48,30897
20170519,49,6865
20170519,99,481225
20170520,11,74072
20170520,26,28313
20170520,27,19540
20170520,28,24499
20170520,29,12643
20170520,30,13534
20170520,31,10113
20170520,41,107470
20170520,42,9893
20170520,43,12364
20170520,44,18998
20170520,45,15063
20170520,46,15705
20170520,47,18258
20170520,48,26084
20170520,49,5415
20170520,99,412068
20170521,11,11955
20170521,26,5261
20170521,27,3199
20170521,28,5936
20170521,29,2982
20170521,30,4208
20170521,31,2723
20170521,41,27367
20170521,42,2266
20170521,43,3805
20170521,44,5369
20170521,45,3538
20170521,46,4722
20170521,47,3695
20170521,48,4694
20170521,49,1858
20170521,99,93599
20170522,11,119755
20170522,26,46401
20170522,27,30386
20170522,28,38760
20170522,29,19067
20170522,30,21128
20170522,31,16426
20170522,41,168880
20170522,42,17245
20170522,43,19406
20170522,44,30410
20170522,45,25865
20170522,46,24250
20170522,47,31489
20170522,48,42360
20170522,49,9091
20170522,99,661070
20170523,11,78102
20170523,26,30813
20170523,27,20401
20170523,28,25003
20170523,29,13088
20170523,30,14285
20170523,31,11088
20170523,41,111617
20170523,42,11432
20170523,43,13442
20170523,44,21007
20170523,45,17021
20170523,46,16722
20170523,47,21116
20170523,48,28219
20170523,49,6355
20170523,99,439816
20170524,11,75236
20170524,26,29407
20170524,27,19206
20170524,28,24654
20170524,29,12009
20170524,30,13282
20170524,31,10388
20170524,41,106333
20170524,42,10906
20170524,43,12729
20170524,44,19351
20170524,45,15845
20170524,46,15834
20170524,47,20179
20170524,48,26002
20170524,49,5973
20170524,99,417409
20170525,11,80496
20170525,26,30056
20170525,27,19616
20170525,28,26591
20170525,29,12541
20170525,30,14058
20170525,31,10650
20170525,41,115245
20170525,42,11180
20170525,43,13014
20170525,44,20613
20170525,45,16120
20170525,46,15519
20170525,47,20245
20170525,48,26978
20170525,49,5589
20170525,99,438608
20170526,11,91017
20170526,26,33082
20170526,27,22690
20170526,28,29434
20170526,29,13864
20170526,30,15516
20170526,31,11727
20170526,41,126882
20170526,42,12994
20170526,43,14722
20170526,44,22803
20170526,45,18740
20170526,46,17719
20170526,47,23167
20170526,48,30243
20170526,49,6641
20170526,99,491333
20170527,11,74195
20170527,26,27210
20170527,27,19000
20170527,28,24640
20170527,29,12705
20170527,30,13395
20170527,31,9956
20170527,41,107337
20170527,42,9770
20170527,43,12122
20170527,44,19251
20170527,45,14710
20170527,46,14859
20170527,47,17852
20170527,48,25276
20170527,49,5285
20170527,99,407655
20170528,11,10983
20170528,26,4123
20170528,27,2926
20170528,28,5121
20170528,29,3092
20170528,30,4123
20170528,31,2350
20170528,41,25977
20170528,42,2112
20170528,43,3765
20170528,44,5345
20170528,45,3449
20170528,46,4519
20170528,47,3717
20170528,48,3923
20170528,49,1783
20170528,99,87325
20170529,11,118238
20170529,26,44422
20170529,27,28709
20170529,28,39339
20170529,29,18671
20170529,30,19990
20170529,31,15820
20170529,41,169153
20170529,42,16228
20170529,43,19045
20170529,44,30693
20170529,45,24855
20170529,46,23169
20170529,47,29479
20170529,48,41787
20170529,49,9074
20170529,99,648805
20170530,11,77642
20170530,26,28999
20170530,27,19312
20170530,28,25518
20170530,29,12865
20170530,30,13719
20170530,31,10693
20170530,41,112135
20170530,42,11187
20170530,43,12919
20170530,44,20666
20170530,45,16964
20170530,46,16290
20170530,47,19981
20170530,48,26954
20170530,49,6295
20170530,99,432235
20170531,11,77500
20170531,26,28538
20170531,27,18461
20170531,28,24311
20170531,29,11615
20170531,30,12575
20170531,31,10140
20170531,41,107684
20170531,42,10689
20170531,43,12604
20170531,44,18977
20170531,45,14629
20170531,46,15262
20170531,47,19248
20170531,48,25982
20170531,49,5727
20170531,99,414017
20170601,11,75783
20170601,26,28215
20170601,27,18444
20170601,28,24663
20170601,29,11752
20170601,30,13482
20170601,31,9821
20170601,41,109705
20170601,42,10601
20170601,43,12443
20170601,44,20393
